X,Y,GIS_NUMBER,PERMIT_NUM,OUTFALL,NPDES_NUM,PERMITTEE,STATUS,DTYPE,INITIALS,COUNTY,LAT_DD,LONG_DD,SEGMENT,BASIN,REGION,HORZ_METH,HORZ_ACC,HORZ_REF,HORZ_DATE,HORZ_ORG,HORZ_DATUM,HORZ_DESC,UTM_ZONE
-93.977456002999986,30.007829,00316-000.001,00316-000,001,0002909,UNION OIL CO OF CALIFORNIA,C,S,GMW,JEFFERSON,30.00782900,-93.97745600,0601,06,10,DRG,12.00000000,other,20110316,TCEQ,NAD83,End of pipe as indicated on paper map,15
-93.964292133000015,30.012386719,00316-000.002,00316-000,002,0002909,UNION OIL CO OF CALIFORNIA,C,W,GMW,JEFFERSON,30.01238672,-93.96429213,0601,06,10,DRG,12.00000000,other,20110316,TCEQ,NAD83,End of pipe as indicated on paper map,15
-93.987874998,29.988082997999982,00316-000.003,00316-000,003,0002909,UNION OIL CO OF CALIFORNIA,C,S,GMW,JEFFERSON,29.98808300,-93.98787500,0601,06,10,DRG,12.00000000,other,20110316,TCEQ,NAD83,End of pipe as indicated on paper map,15
-93.982091748000016,29.990838901000018,00316-000.004,00316-000,004,0002909,UNION OIL CO OF CALIFORNIA,C,S,GMW,JEFFERSON,29.99083890,-93.98209175,0601,06,10,DRG,12.00000000,other,20110316,TCEQ,NAD83,End of pipe as indicated on paper map,15
-93.970016664000013,30.006652551,00316-000.005,00316-000,005,0002909,UNION OIL CO OF CALIFORNIA,C,S,GMW,JEFFERSON,30.00665255,-93.97001666,0601,06,10,DRG,12.00000000,other,20110316,TCEQ,NAD83,End of pipe as indicated on paper map,15
-93.880197829999986,30.019914201,00336-000.001,00336-000,001,0006696,ENTERGY TEXAS INC,C,W,NLV,ORANGE,30.01991420,-93.88019783,0601,06,10,DRG,12.00000000,other,20111012,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.717585360999976,32.909133019000024,00348-000.001,00348-000,001,0000027,US STEEL TUBULAR PRODUCTS INC,C,W,GMW,MORRIS,32.90913302,-94.71758536,0404,04,05,DRG,12.00000000,other,20101006,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.727360001000022,32.913685998,00348-000.002,00348-000,002,0000027,US STEEL TUBULAR PRODUCTS INC,C,W,GMW,MORRIS,32.91368600,-94.72736000,0404,04,05,DRG,12.00000000,other,20101006,TCEQ,NAD83,End of pipe as indicated on paper map,15
-106.374270997,31.986588000999973,00836-000.001,00836-000,001,0127787,EL PASO ELECTRIC CO,C,W,KNS,EL PASO,31.98658800,-106.37427100,2308,23,06,DRG,12.00000000,other,20050601,TCEQ,NAD83,End of pipe as indicated on paper map,13
-93.952196001,29.846372997,00415-000.002,00415-000,002,0007102,MOTIVA ENTERPRISES LLC,C,S,LLF,JEFFERSON,29.84637300,-93.95219600,0703,07,10,DRG,12.00000000,other,20130204,TCEQ,NAD83,End of pipe as indicated on paper map,15
-93.952196001,29.846372997,00415-000.004,00415-000,004,0007102,MOTIVA ENTERPRISES LLC,C,S,LLF,JEFFERSON,29.84637300,-93.95219600,0703,07,10,DRG,12.00000000,other,20130204,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.695452602999978,32.936632455999984,00348-000.003,00348-000,003,0000027,US STEEL TUBULAR PRODUCTS INC,C,S,GMW,MORRIS,32.93663246,-94.69545260,0404,04,05,DRG,12.00000000,other,20101006,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.717675002000021,32.92509000299998,00348-000.004,00348-000,004,0000027,US STEEL TUBULAR PRODUCTS INC,C,W,GMW,MORRIS,32.92509000,-94.71767500,0404,04,05,DRG,12.00000000,other,20101006,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.714089,32.926149001,00348-000.005,00348-000,005,0000027,US STEEL TUBULAR PRODUCTS INC,C,W,GMW,MORRIS,32.92614900,-94.71408900,0404,04,05,DRG,12.00000000,other,20101006,TCEQ,NAD83,End of pipe as indicated on paper map,15
-98.35364000200002,30.785179998999979,00350-000.001,00350-000,001,0000388,GREENSMITHS INC,C,W,KLV,BURNET,30.78518000,-98.35364000,1407,14,11,MAP_MAN,315.00000000,other,20000110,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.241313881999986,29.720427794999978,00353-000.001,00353-000,001,0007056,UNITED STATES GYPSUM CO,C,W,JMB,HARRIS,29.72042780,-95.24131388,1007,10,12,DOQQ,5.00000000,other,20131122,TCEQ,NAD83,End of pipe as indicated on paper map,15
-93.776928374000022,30.047322759,00359-000.001,00359-000,001,0004839,CHEVRON PHILLIPS CHEMICAL CO,C,W,KNS,ORANGE,30.04732276,-93.77692837,0511,05,10,DRG,12.00000000,other,20100914,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.678294,31.362676998999973,00368-000.001,00368-000,001,0001643,VERDANT INDUSTRIES LLC,C,W,KNS,ANGELINA,31.36267700,-94.67829400,0610,06,10,DRG,12.00000000,other,20080821,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.667895000999977,31.383221999,00368-000.002,00368-000,002,0001643,VERDANT INDUSTRIES LLC,C,W,KNS,ANGELINA,31.38322200,-94.66789500,0610,06,10,DRG,12.00000000,other,20080821,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.937516002,29.221628,11477-001.001,11477-001,001,0126977,GALVESTON COUNTY MUD 1,C,D,KNS,GALVESTON,29.22162800,-94.93751600,2424,11,12,DRG,12.00000000,other,20041215,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.042137,29.457167998999978,00377-000.001,00377-000,001,0003727,CALUMET PENRECO LLC,C,W,NLV,GALVESTON,29.45716800,-95.04213700,1103,11,12,DRG,12.00000000,other,20130703,TCEQ,NAD83,End of pipe as indicated on paper map,15
-96.702983905999986,31.891414210999983,10026-001.001,10026-001,001,0053449,CITY OF DAWSON,C,D,GMW,NAVARRO,31.89141421,-96.70298391,0837,08,04,DRG,12.00000000,other,20110320,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.072187997000015,33.196319,10027-003.001,10027-003,001,0047180,CITY OF DENTON,C,W,GMW,DENTON,33.19631900,-97.07218800,0823,08,04,DRG,12.00000000,other,20110120,TCEQ,NAD83,End of pipe as indicated on paper map,14
-98.790011999,29.217167997999979,10096-001.001,10096-001,001,0057509,CITY OF LYTLE,C,D,GMW,ATASCOSA,29.21716800,-98.79001200,2107,21,13,DRG,12.00000000,other,20091130,TCEQ,NAD83,End of pipe as indicated on paper map,14
-99.83940499900001,28.689259998000011,10098-001.001,10098-001,001,0053392,CITY OF CRYSTAL CITY,C,W,NLV,ZAVALA,28.68926000,-99.83940500,2105,21,16,DRG,12.00000000,other,20130325,TCEQ,NAD83,End of pipe as indicated on paper map,14
-102.49946262600002,36.037689020000016,10099-001.001,10099-001,001,0057207,CITY OF DALHART,C,W,JMB,HARTLEY,36.03768902,-102.49946263,0105,01,01,DRG,12.00000000,other,20150415,TCEQ,NAD83,End of pipe as indicated on paper map,13
-97.37628200099999,30.335809,10100-001.001,10100-001,001,0073946,LOWER COLORADO RIVER AUTHORITY,C,D,WS,BASTROP,30.33580900,-97.37628200,1434,14,11,DRG,12.00000000,other,20040805,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.104131,29.701044,10101-001.001,10101-001,001,0023183,CITY OF FLATONIA,C,D,NLV,FAYETTE,29.70104400,-97.10413100,1803,18,11,DRG,12.00000000,other,20040824,TCEQ,NAD83,End of pipe as indicated on paper map,14
-99.51400399900001,33.468971996999983,10102-001.001,10102-001,001,0054976,CITY OF GOREE,C,D,KNS,KNOX,33.46897200,-99.51400400,1208,12,03,DRG,12.00000000,other,20081021,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.066223997,29.811605002000022,10104-001.001,10104-001,001,0023311,HARRIS COUNTY WCID NO 1,C,W,JMB,HARRIS,29.81160500,-95.06622400,1001,10,12,DRG,12.00000000,other,20140923,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.105022177000023,29.78446064799999,10105-001.001,10105-001,001,0022756,HARRIS COUNTY WCID NO 21,C,W,JMB,HARRIS,29.78446065,-95.10502218,1006,10,12,DRG,12.00000000,other,20141215,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.815069003000019,30.046481001000018,10108-001.001,10108-001,001,0074284,CITY OF LIBERTY,C,W,LLF,LIBERTY,30.04648100,-94.81506900,0801,08,12,DRG,12.00000000,other,20110919,TCEQ,NAD83,End of pipe as indicated on paper map,15
-96.930823002000011,31.257678000999988,10110-002.001,10110-002,001,0021725,CITY OF MARLIN,C,W,NLV,FALLS,31.25767800,-96.93082300,1242,12,09,DRG,12.00000000,other,20130709,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.856695001999981,31.335697998,10110-003.001,10110-003,001,0124621,CITY OF MARLIN,C,D,NLV,FALLS,31.33569800,-96.85669500,1242,12,09,DRG,12.00000000,other,20100713,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.653842997000027,31.919071997,10113-002.001,10113-002,001,0053678,CITY OF MERIDIAN,C,D,NLV,BOSQUE,31.91907200,-97.65384300,1226,12,09,DRG,12.00000000,other,20080926,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.910201997,29.67316200099998,10115-001.001,10115-001,001,0024414,CITY OF SCHULENBURG,C,D,NLV,FAYETTE,29.67316200,-96.91020200,1605,16,11,DRG,12.00000000,other,20090116,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.920022001,29.677485003000015,10115-002.001,10115-002,001,0024422,CITY OF SCHULENBURG,C,D,GMW,FAYETTE,29.67748500,-96.92002200,1605,16,11,DRG,12.00000000,other,20091215,TCEQ,NAD83,End of pipe as indicated on paper map,14
-106.610669,31.990101997000011,10120-001.001,10120-001,001,0090522,TOWN OF ANTHONY,C,D,KNS,EL PASO,31.99010200,-106.61066900,2314,23,06,DRG,12.00000000,other,20070426,TCEQ,NAD83,End of pipe as indicated on paper map,13
-99.065335996999977,29.726927002000025,10121-001.001,10121-001,001,0022390,CITY OF BANDERA,C,D,GMW,BANDERA,29.72692700,-99.06533600,1905,19,13,DRG,12.00000000,other,20090924,TCEQ,NAD83,End of pipe as indicated on paper map,14
-99.130146997,31.698128,10122-001.001,10122-001,001,0053511,CITY OF BANGS,C,D,KNS,BROWN,31.69812800,-99.13014700,1410,14,03,DRG,12.00000000,other,20090209,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.957139513000016,28.955861395999989,10123-004.001,10123-004,001,0034461,CITY OF BAY CITY,C,W,JMB,MATAGORDA,28.95586140,-95.95713951,2441,13,12,DRG,12.00000000,other,20150223,TCEQ,NAD83,End of pipe as indicated on paper map,15
-97.720458001,28.391153,10124-002.001,10124-002,001,0047007,CITY OF BEEVILLE,C,W,NLV,BEE,28.39115300,-97.72045800,2004,20,14,DRG,12.00000000,other,20141125,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.621118002,28.282569002,10124-004.001,10124-004,001,0113859,CITY OF BEEVILLE,C,W,JMB,BEE,28.28256900,-97.62111800,2004,20,14,DRG,12.00000000,other,20150129,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.412296002,33.620725001999972,10126-001.001,10126-001,001,0053368,CITY OF BELLS,C,D,KNS,GRAYSON,33.62072500,-96.41229600,0202,02,04,DRG,12.00000000,other,20060807,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.550513476999981,33.084302036,10131-001.001,10131-001,001,0022632,CITY OF BOYD,C,D,NLV,WISE,33.08430204,-97.55051348,0810,08,04,DRG,12.00000000,other,20110524,TCEQ,NAD83,End of pipe as indicated on paper map,14
-99.318517836000012,31.128904928,10132-001.001,10132-001,001,0034312,CITY OF BRADY,C,W,JMB,MCCULLOCH,31.12890493,-99.31851784,1416,14,08,DRG,12.00000000,other,20140523,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.259201390999976,29.573799468,10134-002.001,10134-002,001,0032735,CITY OF PEARLAND,C,W,JMB,BRAZORIA,29.57379947,-95.25920139,1102,11,12,DRG,12.00000000,other,20130930,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.312237003,29.546448001999977,10134-007.001,10134-007,001,0116581,CITY OF PEARLAND,C,W,JMB,BRAZORIA,29.54644800,-95.31223700,1102,11,12,DRG,12.00000000,other,20130919,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.40942626399999,29.579958740999984,10134-008.001,10134-008,001,0117501,CITY OF PEARLAND,C,W,JMB,BRAZORIA,29.57995874,-95.40942626,1102,11,12,DRG,12.00000000,other,20150128,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.674405001000025,31.35938699799999,00368-000.005,00368-000,005,0001643,VERDANT INDUSTRIES LLC,C,S,KNS,ANGELINA,31.35938700,-94.67440500,0610,06,10,DRG,12.00000000,other,20080821,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.214546891999987,29.557060122999985,10134-010.001,10134-010,001,0032743,CITY OF PEARLAND,C,W,JMB,BRAZORIA,29.55706012,-95.21454689,1102,11,12,DOQQ,5.00000000,other,20130924,TCEQ,NAD83,End of pipe as indicated on paper map,15
-98.495736002,29.278734002000022,10137-003.002,10137-003,002,0052639,SAN ANTONIO WATER SYSTEM,C,W,NLV,BEXAR,29.27873400,-98.49573600,1903,19,13,DRG,12.00000000,other,20141006,TCEQ,NAD83,End of pipe as indicated on paper map,14
-98.487955,29.271204001,10137-004.001,10137-004,001,0065641,SAN ANTONIO WATER SYSTEM,C,D,KNS,BEXAR,29.27120400,-98.48795500,1903,19,13,DRG,12.00000000,other,20041004,TCEQ,NAD83,End of pipe as indicated on paper map,14
-98.43082545599998,29.275216113999988,10137-033.006,10137-033,006,0077801,SAN ANTONIO WATER SYSTEM,C,W,NLV,BEXAR,29.27521611,-98.43082546,1911,19,13,DRG,12.00000000,other,20141009,TCEQ,NAD83,End of pipe as indicated on paper map,14
-98.468436985999972,29.461495593999985,10137-033.002,10137-033,002,0077801,SAN ANTONIO WATER SYSTEM,C,W,NLV,BEXAR,29.46149559,-98.46843699,1911,19,13,DRG,12.00000000,other,20141009,TCEQ,NAD83,End of pipe as indicated on paper map,14
-98.480699214000026,29.446480117000021,10137-033.003,10137-033,003,0077801,SAN ANTONIO WATER SYSTEM,C,W,NLV,BEXAR,29.44648012,-98.48069921,1911,19,13,DRG,12.00000000,other,20141009,TCEQ,NAD83,End of pipe as indicated on paper map,14
-98.416526459000011,29.484638754,10137-033.004,10137-033,004,0077801,SAN ANTONIO WATER SYSTEM,C,W,NLV,BEXAR,29.48463875,-98.41652646,1910,19,13,DRG,12.00000000,other,20141009,TCEQ,NAD83,End of pipe as indicated on paper map,14
-94.817644003,31.19667,01153-000.001,01153-000,001,0001201,TIN INC,C,W,GMW,ANGELINA,31.19667000,-94.81764400,0604,06,10,DRG,12.00000000,other,20110316,TCEQ,NAD83,End of pipe as indicated on paper map,15
-100.34448340799997,32.498325078999983,10373-002.001,10373-002,001,0118346,CITY OF SWEETWATER,C,W,JMB,NOLAN,32.49832508,-100.34448341,1232,12,03,DOQQ,5.00000000,other,20131018,TCEQ,NAD83,End of pipe as indicated on paper map,14
-94.048691999000027,33.375845003,10374-005.001,10374-005,001,0101800,CITY OF TEXARKANA,C,W,KNS,BOWIE,33.37584500,-94.04869200,0304,03,05,DRG,12.00000000,other,20100727,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.10290599699999,33.432508003,10374-007.001,10374-007,001,0099287,CITY OF TEXARKANA,C,W,GMW,BOWIE,33.43250800,-94.10290600,0304,03,05,DRG,12.00000000,other,20100720,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.896780627999988,29.417239927000026,10375-001.001,10375-001,001,0023949,CITY OF TEXAS CITY,C,W,JMB,GALVESTON,29.41723993,-94.89678063,2431,11,12,DRG,12.00000000,other,20150518,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.631768001000012,32.509079998,10376-001.001,10376-001,001,0054071,CITY OF VAN,C,D,KNS,VAN ZANDT,32.50908000,-95.63176800,0606,06,05,DRG,12.00000000,other,20110609,TCEQ,NAD83,End of pipe as indicated on paper map,15
-99.268666091,34.16374184099999,10377-001.001,10377-001,001,0023001,CITY OF VERNON,C,W,JMB,WILBARGER,34.16374184,-99.26866609,0230,02,03,DRG,12.00000000,other,20150713,TCEQ,NAD83,End of pipe as indicated on paper map,14
-94.053485997,32.451174002000016,10378-001.001,10378-001,001,0020036,CITY OF WASKOM,C,D,GMW,HARRISON,32.45117400,-94.05348600,0400,04,05,DRG,12.00000000,other,20100517,TCEQ,NAD83,End of pipe as indicated on paper map,15
-96.832520921000025,32.370808868999973,10379-001.001,10379-001,001,0027537,CITY OF WAXAHACHIE,C,W,LLF,ELLIS,32.37080887,-96.83252092,0815,08,04,DRG,12.00000000,other,20110616,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.768204403000027,32.746543722000013,10380-002.001,10380-002,001,0047724,CITY OF WEATHERFORD,C,W,GMW,PARKER,32.74654372,-97.76820440,0831,08,04,DOQQ,5.00000000,other,20110324,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.097351999000011,29.299933001,10381-001.001,10381-001,001,0021288,CITY OF WHARTON,C,W,JMB,WHARTON,29.29993300,-96.09735200,1402,14,12,DRG,12.00000000,other,20140630,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.12364900099999,29.315206002000025,10381-002.001,10381-002,001,0101222,CITY OF WHARTON,C,D,NLV,WHARTON,29.31520600,-96.12364900,1402,14,12,DRG,12.00000000,other,20060901,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.075835588000018,33.348644723,10383-001.001,10383-001,001,0023558,CITY OF WOLFE CITY,C,D,KNS,HUNT,33.34864472,-96.07583559,0306,03,04,DRG,12.00000000,other,20100727,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.056110998,33.371415999000021,10383-002.001,10383-002,001,0124192,CITY OF WOLFE CITY,C,D,GMW,HUNT,33.37141600,-96.05611100,0306,03,04,DRG,12.00000000,other,20090909,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.55083099699999,32.997817998000016,10384-001.001,10384-001,001,0025950,NORTH TEXAS MUNICIPAL WATER DISTRICT,C,W,KNS,COLLIN,32.99781800,-96.55083100,0820,08,04,DRG,12.00000000,other,20110526,TCEQ,NAD83,End of pipe as indicated on paper map,14
-94.61815225,31.287204616,01268-000.001,01268-000,001,0065412,LUFKIN INDUSTRIES LLC,C,W,NLV,ANGELINA,31.28720462,-94.61815225,0604,06,10,DRG,12.00000000,other,20141113,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.068924,29.701741001000016,01280-000.001,01280-000,001,0004944,AIR PRODUCTS LLC,C,W,JMB,HARRIS,29.70174100,-95.06892400,2427,11,12,DRG,12.00000000,other,20141002,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.39914817499999,29.702869705000012,01286-000.001,01286-000,001,0008851,TEXAS MEDICAL CENTER CENTRAL HEATING & COOLING SERVICES CORP,C,W,NLV,HARRIS,29.70286971,-95.39914818,1007,10,12,DRG,12.00000000,other,20140328,TCEQ,NAD83,End of pipe as indicated on paper map,15
-96.543634531,28.645555563000016,01303-000.001,01303-000,001,0003573,CALHOUN PORT AUTHORITY,C,W,JMB,CALHOUN,28.64555556,-96.54363453,2454,15,14,DRG,12.00000000,other,20140708,TCEQ,NAD83,End of pipe as indicated on paper map,14
-94.640257001,32.37603,01307-000.001,01307-000,001,0000540,SOUTHWESTERN ELECTRIC POWER CO,C,C,GMW,GREGG,32.37603000,-94.64025700,0510,05,05,DRG,12.00000000,other,20100525,TCEQ,NAD83,End of pipe as indicated on paper map,15
-96.073893933000022,31.795990018999987,01309-000.001,01309-000,001,0030180,BIG BROWN POWER CO LLC AND LUMINANT GENERATION CO LLC,C,C,NLV,FREESTONE,31.79599002,-96.07389393,0804,08,09,DRG,12.00000000,other,20111027,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.045006999,31.824315001,01309-000.002,01309-000,002,0030180,BIG BROWN POWER CO LLC AND LUMINANT GENERATION CO LLC,C,W,NLV,FREESTONE,31.82431500,-96.04500700,0804,08,09,DRG,12.00000000,other,20111027,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.038369865999982,29.688741427000025,01318-000.001,01318-000,001,0008184,OHMSTEDE LTD,C,W,JMB,HARRIS,29.68874143,-95.03836987,2427,11,12,DRG,12.00000000,other,20130802,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.548986,32.839293003000023,01331-000.001,01331-000,001,0062006,SOUTHWESTERN ELECTRIC POWER CO,C,R,KNS,MARION,32.83929300,-94.54898600,0403,04,05,DRG,12.00000000,other,20040706,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.55634900299998,32.85594400299999,01331-000.002,01331-000,002,0062006,SOUTHWESTERN ELECTRIC POWER CO,C,W,KNS,MARION,32.85594400,-94.55634900,0403,04,05,DRG,12.00000000,other,20040706,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.904211998999983,29.701459000999989,01332-000.001,01332-000,001,0007706,JSW STEEL USA INC,C,W,NLV,CHAMBERS,29.70145900,-94.90421200,0901,09,12,DRG,12.00000000,other,20130305,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.210185091000028,29.21861582299999,01333-000.001,01333-000,001,0004821,INEOS USA LLC,C,W,NLV,BRAZORIA,29.21861582,-95.21018509,1107,11,12,DRG,12.00000000,other,20130513,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.207270247,29.22060318299998,01333-000.002,01333-000,002,0004821,INEOS USA LLC,C,W,NLV,BRAZORIA,29.22060318,-95.20727025,1107,11,12,DRG,12.00000000,other,20130513,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.210252704000027,29.231354790000012,01333-000.003,01333-000,003,0004821,INEOS USA LLC,C,S,NLV,BRAZORIA,29.23135479,-95.21025270,1107,11,12,DRG,12.00000000,other,20130513,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.208845302999976,29.234266526,01333-000.004,01333-000,004,0004821,INEOS USA LLC,C,S,NLV,BRAZORIA,29.23426653,-95.20884530,1107,11,12,DRG,12.00000000,other,20130513,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.188556327000015,29.253594401999976,01333-000.005,01333-000,005,0004821,INEOS USA LLC,C,S,NLV,BRAZORIA,29.25359440,-95.18855633,2432,11,12,DRG,12.00000000,other,20130513,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.058648607,33.276329861000022,01339-000.001,01339-000,001,0000167,INTERNATIONAL PAPER CO,C,W,NLV,CASS,33.27632986,-94.05864861,0301,03,05,DRG,12.00000000,other,20110719,TCEQ,NAD83,End of pipe as indicated on paper map,15
-98.194448673000011,28.455825176000019,01353-000.001,01353-000,001,0088331,DIAMOND SHAMROCK REFINING CO LP,C,W,NLV,LIVE OAK,28.45582518,-98.19444867,2106,21,14,DRG,12.00000000,other,20130129,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.49392,31.283115002999978,02699-000.201,02699-000,201,0076465,OAK GROVE MINING CO LLC,C,D,KNS,LIMESTONE,31.28311500,-96.49392000,1209,12,09,DRG,12.00000000,other,20080929,TCEQ,NAD83,End of pipe as indicated on paper map,14
-98.194448673000011,28.455825176000019,01353-000.002,01353-000,002,0088331,DIAMOND SHAMROCK REFINING CO LP,C,S,NLV,LIVE OAK,28.45582518,-98.19444867,2106,21,14,DRG,12.00000000,other,20130129,TCEQ,NAD83,End of pipe as indicated on paper map,14
-98.369259456,30.556798506,01369-000.001,01369-000,001,0057576,LCRA,C,W,NLV,LLANO,30.55679851,-98.36925946,1406,14,11,DRG,12.00000000,other,20130422,TCEQ,NAD83,End of pipe as indicated on paper map,14
-99.67320166799999,30.434911500999988,01391-000.001,01391-000,001,0001856,GRAYDEN INDUSTRIES INC,C,W,JMB,KIMBLE,30.43491150,-99.67320167,1415,14,08,DRG,12.00000000,other,20140716,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.443581000999984,27.809108002000016,00531-000.003,00531-000,003,0006289,FLINT HILLS RESOURCES CORPUS CHRISTI LLC,C,W,JMB,NUECES,27.80910800,-97.44358100,2484,22,14,DRG,12.00000000,other,20150225,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.517050002000019,27.836599,00531-000.004,00531-000,004,0006289,FLINT HILLS RESOURCES CORPUS CHRISTI LLC,C,W,JMB,NUECES,27.83659900,-97.51705000,2484,22,14,DRG,12.00000000,other,20150225,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.541388559999973,27.839443469,00531-000.005,00531-000,005,0006289,FLINT HILLS RESOURCES CORPUS CHRISTI LLC,C,W,JMB,NUECES,27.83944347,-97.54138856,2101,21,14,DRG,12.00000000,other,20150225,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.530999001999987,27.844558998000025,00531-000.006,00531-000,006,0006289,FLINT HILLS RESOURCES CORPUS CHRISTI LLC,C,W,JMB,NUECES,27.84455900,-97.53099900,2484,22,14,DRG,12.00000000,other,20150225,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.520394996999983,27.84005300199999,00531-000.007,00531-000,007,0006289,FLINT HILLS RESOURCES CORPUS CHRISTI LLC,C,W,JMB,NUECES,27.84005300,-97.52039500,2484,22,14,DRG,12.00000000,other,20150225,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.533058813000025,27.840553320000026,00531-000.008,00531-000,008,0006289,FLINT HILLS RESOURCES CORPUS CHRISTI LLC,C,W,JMB,NUECES,27.84055332,-97.53305881,2101,21,14,DRG,12.00000000,other,20150225,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.517723000999979,27.830691003000027,00531-000.009,00531-000,009,0006289,FLINT HILLS RESOURCES CORPUS CHRISTI LLC,C,W,JMB,NUECES,27.83069100,-97.51772300,2484,22,14,DRG,12.00000000,other,20150225,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.536293,27.839035997999986,00531-000.010,00531-000,010,0006289,FLINT HILLS RESOURCES CORPUS CHRISTI LLC,C,W,JMB,NUECES,27.83903600,-97.53629300,2101,22,14,DRG,12.00000000,other,20150225,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.522511525000027,27.842210394,00531-000.011,00531-000,011,0006289,FLINT HILLS RESOURCES CORPUS CHRISTI LLC,C,W,JMB,NUECES,27.84221039,-97.52251153,2484,22,14,DRG,12.00000000,other,20150225,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.252665,29.723835080000015,00535-000.001,00535-000,001,0002976,VALERO REFINING - TEXAS LP,C,W,KNS,HARRIS,29.72383508,-95.25266500,1007,10,12,DRG,12.00000000,other,20111109,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.253351993000024,29.724303072999987,00535-000.002,00535-000,002,0002976,VALERO REFINING - TEXAS LP,C,S,KNS,HARRIS,29.72430307,-95.25335199,1007,10,12,DRG,12.00000000,other,20111109,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.411581325999975,30.766217934999986,04949-000.001,04949-000,001,0132918,EAST TEXAS ELECTRIC COOP INC,C,W,GMW,TYLER,30.76621794,-94.41158133,0608,06,10,DRG,12.00000000,other,20110308,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.311001904000022,30.939721685,11300-001.002,11300-001,002,0027677,WESTWOOD SHORES MUD,C,D,KNS,TRINITY,30.93972169,-95.31100190,0803,08,10,DRG,12.00000000,other,20110405,TCEQ,NAD83,End of pipe as indicated on paper map,15
-98.430399684,29.737699992999978,14988-001.001,14988-001,001,0132837,SOUTH CENTRAL WATER CO,C,D,JMB,COMAL,29.73769999,-98.43039968,1908,19,13,DRG,12.00000000,other,20150219,TCEQ,NAD83,End of pipe as indicated on paper map,14
